path	emotion	database	name
./datasets/shemo-persian-speech-emotion-detection-database/male/M22N25.wav	neutral	shemo	M22N25.wav
./datasets/shemo-persian-speech-emotion-detection-database/female/F30S03.wav	sadness	shemo	F30S03.wav
./datasets/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_sad/YAF_vine_sad.wav	sadness	tess	YAF_vine_sad.wav
./datasets/savee-database/AudioData/KL/h10.wav	happy	savee	h10.wav
./datasets/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_happy/YAF_ring_happy.wav	happy	tess	YAF_ring_happy.wav
./datasets/cremad/AudioWAV/1082_ITH_NEU_XX.wav	neutral	cremad	1082_ITH_NEU_XX.wav
./datasets/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/OAF_neutral/OAF_note_neutral.wav	neutral	tess	OAF_note_neutral.wav
./datasets/cremad/AudioWAV/1039_MTI_NEU_XX.wav	neutral	cremad	1039_MTI_NEU_XX.wav
./datasets/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_happy/YAF_hurl_happy.wav	happy	tess	YAF_hurl_happy.wav
./datasets/cremad/AudioWAV/1012_TSI_SAD_XX.wav	sadness	cremad	1012_TSI_SAD_XX.wav
./datasets/cremad/AudioWAV/1019_MTI_HAP_XX.wav	happy	cremad	1019_MTI_HAP_XX.wav
./datasets/shemo-persian-speech-emotion-detection-database/male/M27N14.wav	neutral	shemo	M27N14.wav
./datasets/cremad/AudioWAV/1067_IEO_SAD_MD.wav	sadness	cremad	1067_IEO_SAD_MD.wav
./datasets/cremad/AudioWAV/1037_ITS_ANG_XX.wav	anger	cremad	1037_ITS_ANG_XX.wav
./datasets/shemo-persian-speech-emotion-detection-database/male/M40N34.wav	neutral	shemo	M40N34.wav
./datasets/cremad/AudioWAV/1056_IWL_HAP_XX.wav	happy	cremad	1056_IWL_HAP_XX.wav
./datasets/ravdess-emotional-speech-audio/Actor_18/03-01-01-01-02-02-18.wav	neutral	ravdess	03-01-01-01-02-02-18.wav
./datasets/cremad/AudioWAV/1086_IEO_ANG_HI.wav	anger	cremad	1086_IEO_ANG_HI.wav
./datasets/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_sad/YAF_gun_sad.wav	sadness	tess	YAF_gun_sad.wav
./datasets/shemo-persian-speech-emotion-detection-database/female/F21A16.wav	anger	shemo	F21A16.wav
./datasets/shemo-persian-speech-emotion-detection-database/male/M30N02.wav	neutral	shemo	M30N02.wav
./datasets/shemo-persian-speech-emotion-detection-database/male/M27N44.wav	neutral	shemo	M27N44.wav
./datasets/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_happy/YAF_five_happy.wav	happy	tess	YAF_five_happy.wav
./datasets/shemo-persian-speech-emotion-detection-database/male/M43A15.wav	anger	shemo	M43A15.wav
./datasets/berlin-database-of-emotional-speech-emodb/wav/12a04Wc.wav	anger	emodb	12a04Wc.wav
./datasets/cremad/AudioWAV/1003_IWL_ANG_XX.wav	anger	cremad	1003_IWL_ANG_XX.wav
./datasets/cremad/AudioWAV/1041_ITH_HAP_XX.wav	happy	cremad	1041_ITH_HAP_XX.wav
./datasets/shemo-persian-speech-emotion-detection-database/female/F21S21.wav	sadness	shemo	F21S21.wav
./datasets/cremad/AudioWAV/1062_ITS_NEU_XX.wav	neutral	cremad	1062_ITS_NEU_XX.wav
./datasets/ravdess-emotional-speech-audio/Actor_11/03-01-04-01-01-02-11.wav	sadness	ravdess	03-01-04-01-01-02-11.wav
./datasets/cremad/AudioWAV/1044_IWW_NEU_XX.wav	neutral	cremad	1044_IWW_NEU_XX.wav
./datasets/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_five_neutral.wav	neutral	tess	YAF_five_neutral.wav
./datasets/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_sad/YAF_hash_sad.wav	sadness	tess	YAF_hash_sad.wav
./datasets/cremad/AudioWAV/1040_IWL_NEU_XX.wav	neutral	cremad	1040_IWL_NEU_XX.wav
./datasets/ravdess-emotional-speech-audio/Actor_03/03-01-04-01-02-02-03.wav	sadness	ravdess	03-01-04-01-02-02-03.wav
./datasets/cremad/AudioWAV/1067_IEO_SAD_HI.wav	sadness	cremad	1067_IEO_SAD_HI.wav
./datasets/cremad/AudioWAV/1041_DFA_HAP_XX.wav	happy	cremad	1041_DFA_HAP_XX.wav
./datasets/shemo-persian-speech-emotion-detection-database/female/F04A08.wav	anger	shemo	F04A08.wav
./datasets/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_dab_neutral.wav	neutral	tess	YAF_dab_neutral.wav
./datasets/ravdess-emotional-speech-audio/Actor_02/03-01-04-01-02-02-02.wav	sadness	ravdess	03-01-04-01-02-02-02.wav
./datasets/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/OAF_angry/OAF_gaze_angry.wav	anger	tess	OAF_gaze_angry.wav
./datasets/cremad/AudioWAV/1072_TAI_NEU_XX.wav	neutral	cremad	1072_TAI_NEU_XX.wav
./datasets/cremad/AudioWAV/1048_IWW_SAD_XX.wav	sadness	cremad	1048_IWW_SAD_XX.wav
./datasets/cremad/AudioWAV/1007_DFA_NEU_XX.wav	neutral	cremad	1007_DFA_NEU_XX.wav
./datasets/cremad/AudioWAV/1051_IWL_HAP_XX.wav	happy	cremad	1051_IWL_HAP_XX.wav
./datasets/cremad/AudioWAV/1014_IWL_ANG_XX.wav	anger	cremad	1014_IWL_ANG_XX.wav
./datasets/cremad/AudioWAV/1091_ITH_NEU_XX.wav	neutral	cremad	1091_ITH_NEU_XX.wav
./datasets/cremad/AudioWAV/1012_IOM_HAP_XX.wav	happy	cremad	1012_IOM_HAP_XX.wav
./datasets/cremad/AudioWAV/1076_IWW_NEU_XX.wav	neutral	cremad	1076_IWW_NEU_XX.wav
./datasets/cremad/AudioWAV/1002_IEO_SAD_HI.wav	sadness	cremad	1002_IEO_SAD_HI.wav
./datasets/shemo-persian-speech-emotion-detection-database/female/F07S05.wav	sadness	shemo	F07S05.wav
./datasets/cremad/AudioWAV/1031_WSI_NEU_XX.wav	neutral	cremad	1031_WSI_NEU_XX.wav
./datasets/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/OAF_Sad/OAF_wheat_sad.wav	sadness	tess	OAF_wheat_sad.wav
./datasets/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_wheat_neutral.wav	neutral	tess	YAF_wheat_neutral.wav
./datasets/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_tool_neutral.wav	neutral	tess	YAF_tool_neutral.wav
./datasets/cremad/AudioWAV/1001_IEO_NEU_XX.wav	neutral	cremad	1001_IEO_NEU_XX.wav
./datasets/cremad/AudioWAV/1053_IEO_ANG_HI.wav	anger	cremad	1053_IEO_ANG_HI.wav
./datasets/shemo-persian-speech-emotion-detection-database/male/M47A05.wav	anger	shemo	M47A05.wav
./datasets/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/OAF_angry/OAF_sub_angry.wav	anger	tess	OAF_sub_angry.wav
./datasets/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_should_neutral.wav	neutral	tess	YAF_should_neutral.wav
./datasets/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_happy/YAF_wash_happy.wav	happy	tess	YAF_wash_happy.wav
./datasets/shemo-persian-speech-emotion-detection-database/female/F24S14.wav	sadness	shemo	F24S14.wav
./datasets/cremad/AudioWAV/1073_DFA_HAP_XX.wav	happy	cremad	1073_DFA_HAP_XX.wav
./datasets/shemo-persian-speech-emotion-detection-database/male/M12S12.wav	sadness	shemo	M12S12.wav
./datasets/ravdess-emotional-speech-audio/Actor_19/03-01-03-02-01-01-19.wav	happy	ravdess	03-01-03-02-01-01-19.wav
./datasets/cremad/AudioWAV/1071_TIE_ANG_XX.wav	anger	cremad	1071_TIE_ANG_XX.wav
./datasets/cremad/AudioWAV/1024_TAI_NEU_XX.wav	neutral	cremad	1024_TAI_NEU_XX.wav
./datasets/cremad/AudioWAV/1087_IEO_HAP_MD.wav	happy	cremad	1087_IEO_HAP_MD.wav
./datasets/cremad/AudioWAV/1007_ITS_NEU_XX.wav	neutral	cremad	1007_ITS_NEU_XX.wav
./datasets/shemo-persian-speech-emotion-detection-database/female/F10A24.wav	anger	shemo	F10A24.wav
./datasets/ravdess-emotional-speech-audio/Actor_10/03-01-05-01-02-01-10.wav	anger	ravdess	03-01-05-01-02-01-10.wav
./datasets/ravdess-emotional-speech-audio/Actor_24/03-01-04-02-02-02-24.wav	sadness	ravdess	03-01-04-02-02-02-24.wav
./datasets/cremad/AudioWAV/1021_TIE_NEU_XX.wav	neutral	cremad	1021_TIE_NEU_XX.wav
./datasets/shemo-persian-speech-emotion-detection-database/female/F24A57.wav	anger	shemo	F24A57.wav
./datasets/berlin-database-of-emotional-speech-emodb/wav/08a07Wc.wav	anger	emodb	08a07Wc.wav
./datasets/berlin-database-of-emotional-speech-emodb/wav/16b09Wb.wav	anger	emodb	16b09Wb.wav
./datasets/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_hash_neutral.wav	neutral	tess	YAF_hash_neutral.wav
./datasets/shemo-persian-speech-emotion-detection-database/female/F21H10.wav	happy	shemo	F21H10.wav
./datasets/cremad/AudioWAV/1040_DFA_ANG_XX.wav	anger	cremad	1040_DFA_ANG_XX.wav
./datasets/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_angry/YAF_near_angry.wav	anger	tess	YAF_near_angry.wav
./datasets/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_yearn_neutral.wav	neutral	tess	YAF_yearn_neutral.wav
./datasets/berlin-database-of-emotional-speech-emodb/wav/11b03Wa.wav	anger	emodb	11b03Wa.wav
./datasets/shemo-persian-speech-emotion-detection-database/female/F07A15.wav	anger	shemo	F07A15.wav
./datasets/cremad/AudioWAV/1091_IEO_SAD_LO.wav	sadness	cremad	1091_IEO_SAD_LO.wav
./datasets/cremad/AudioWAV/1091_ITS_SAD_XX.wav	sadness	cremad	1091_ITS_SAD_XX.wav
./datasets/ravdess-emotional-speech-audio/Actor_18/03-01-05-01-01-02-18.wav	anger	ravdess	03-01-05-01-01-02-18.wav
./datasets/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_happy/YAF_pike_happy.wav	happy	tess	YAF_pike_happy.wav
./datasets/shemo-persian-speech-emotion-detection-database/male/M27N04.wav	neutral	shemo	M27N04.wav
./datasets/shemo-persian-speech-emotion-detection-database/female/F02S03.wav	sadness	shemo	F02S03.wav
./datasets/savee-database/AudioData/JE/n10.wav	neutral	savee	n10.wav
./datasets/ravdess-emotional-speech-audio/Actor_18/03-01-04-02-01-01-18.wav	sadness	ravdess	03-01-04-02-01-01-18.wav
./datasets/cremad/AudioWAV/1001_IOM_NEU_XX.wav	neutral	cremad	1001_IOM_NEU_XX.wav
./datasets/cremad/AudioWAV/1047_MTI_NEU_XX.wav	neutral	cremad	1047_MTI_NEU_XX.wav
./datasets/cremad/AudioWAV/1061_MTI_HAP_XX.wav	happy	cremad	1061_MTI_HAP_XX.wav
./datasets/ravdess-emotional-speech-audio/Actor_03/03-01-03-01-02-01-03.wav	happy	ravdess	03-01-03-01-02-01-03.wav
./datasets/cremad/AudioWAV/1031_IEO_HAP_HI.wav	happy	cremad	1031_IEO_HAP_HI.wav
./datasets/cremad/AudioWAV/1015_MTI_HAP_XX.wav	happy	cremad	1015_MTI_HAP_XX.wav
./datasets/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_third_neutral.wav	neutral	tess	YAF_third_neutral.wav
./datasets/cremad/AudioWAV/1012_ITS_NEU_XX.wav	neutral	cremad	1012_ITS_NEU_XX.wav
./datasets/shemo-persian-speech-emotion-detection-database/female/F08N01.wav	neutral	shemo	F08N01.wav
./datasets/ravdess-emotional-speech-audio/Actor_07/03-01-04-02-01-02-07.wav	sadness	ravdess	03-01-04-02-01-02-07.wav
./datasets/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/OAF_happy/OAF_pain_happy.wav	happy	tess	OAF_pain_happy.wav
./datasets/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/OAF_Sad/OAF_raid_sad.wav	sadness	tess	OAF_raid_sad.wav
./datasets/shemo-persian-speech-emotion-detection-database/male/M30A06.wav	anger	shemo	M30A06.wav
./datasets/shemo-persian-speech-emotion-detection-database/female/F17S09.wav	sadness	shemo	F17S09.wav
./datasets/cremad/AudioWAV/1046_IOM_SAD_XX.wav	sadness	cremad	1046_IOM_SAD_XX.wav
./datasets/shemo-persian-speech-emotion-detection-database/female/F28A09.wav	anger	shemo	F28A09.wav
./datasets/shemo-persian-speech-emotion-detection-database/female/F13A10.wav	anger	shemo	F13A10.wav
./datasets/cremad/AudioWAV/1028_IEO_ANG_HI.wav	anger	cremad	1028_IEO_ANG_HI.wav
./datasets/cremad/AudioWAV/1025_TIE_ANG_XX.wav	anger	cremad	1025_TIE_ANG_XX.wav
./datasets/shemo-persian-speech-emotion-detection-database/female/F21N08.wav	neutral	shemo	F21N08.wav
./datasets/cremad/AudioWAV/1044_IEO_ANG_LO.wav	anger	cremad	1044_IEO_ANG_LO.wav
./datasets/shemo-persian-speech-emotion-detection-database/female/F24S13.wav	sadness	shemo	F24S13.wav
./datasets/ravdess-emotional-speech-audio/Actor_04/03-01-04-01-01-01-04.wav	sadness	ravdess	03-01-04-01-01-01-04.wav
./datasets/shemo-persian-speech-emotion-detection-database/female/F12N08.wav	neutral	shemo	F12N08.wav
./datasets/cremad/AudioWAV/1076_TSI_ANG_XX.wav	anger	cremad	1076_TSI_ANG_XX.wav
./datasets/cremad/AudioWAV/1064_IWW_SAD_XX.wav	sadness	cremad	1064_IWW_SAD_XX.wav
./datasets/cremad/AudioWAV/1008_TIE_HAP_XX.wav	happy	cremad	1008_TIE_HAP_XX.wav
./datasets/cremad/AudioWAV/1073_ITH_SAD_XX.wav	sadness	cremad	1073_ITH_SAD_XX.wav
./datasets/cremad/AudioWAV/1041_IOM_NEU_XX.wav	neutral	cremad	1041_IOM_NEU_XX.wav
./datasets/berlin-database-of-emotional-speech-emodb/wav/08a04Ff.wav	happy	emodb	08a04Ff.wav
./datasets/cremad/AudioWAV/1068_IWL_NEU_XX.wav	neutral	cremad	1068_IWL_NEU_XX.wav
./datasets/cremad/AudioWAV/1032_DFA_NEU_XX.wav	neutral	cremad	1032_DFA_NEU_XX.wav
./datasets/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/OAF_angry/OAF_week_angry.wav	anger	tess	OAF_week_angry.wav
./datasets/shemo-persian-speech-emotion-detection-database/male/M51A01.wav	anger	shemo	M51A01.wav
./datasets/cremad/AudioWAV/1063_TSI_SAD_XX.wav	sadness	cremad	1063_TSI_SAD_XX.wav
./datasets/cremad/AudioWAV/1029_WSI_NEU_XX.wav	neutral	cremad	1029_WSI_NEU_XX.wav
./datasets/savee-database/AudioData/JE/n21.wav	neutral	savee	n21.wav
./datasets/shemo-persian-speech-emotion-detection-database/male/M12A17.wav	anger	shemo	M12A17.wav
./datasets/berlin-database-of-emotional-speech-emodb/wav/14b09Td.wav	sadness	emodb	14b09Td.wav
./datasets/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/OAF_happy/OAF_love_happy.wav	happy	tess	OAF_love_happy.wav
./datasets/shemo-persian-speech-emotion-detection-database/male/M22A03.wav	anger	shemo	M22A03.wav
./datasets/cremad/AudioWAV/1032_IWW_NEU_XX.wav	neutral	cremad	1032_IWW_NEU_XX.wav
./datasets/cremad/AudioWAV/1091_IWW_NEU_XX.wav	neutral	cremad	1091_IWW_NEU_XX.wav
./datasets/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/OAF_neutral/OAF_laud_neutral.wav	neutral	tess	OAF_laud_neutral.wav
./datasets/cremad/AudioWAV/1044_DFA_ANG_XX.wav	anger	cremad	1044_DFA_ANG_XX.wav
./datasets/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/OAF_neutral/OAF_fall_neutral.wav	neutral	tess	OAF_fall_neutral.wav
./datasets/shemo-persian-speech-emotion-detection-database/female/F22H02.wav	happy	shemo	F22H02.wav
./datasets/cremad/AudioWAV/1084_MTI_ANG_XX.wav	anger	cremad	1084_MTI_ANG_XX.wav
./datasets/cremad/AudioWAV/1036_MTI_NEU_XX.wav	neutral	cremad	1036_MTI_NEU_XX.wav
./datasets/cremad/AudioWAV/1061_TSI_SAD_XX.wav	sadness	cremad	1061_TSI_SAD_XX.wav
./datasets/shemo-persian-speech-emotion-detection-database/female/F24N16.wav	neutral	shemo	F24N16.wav
./datasets/shemo-persian-speech-emotion-detection-database/male/M28N07.wav	neutral	shemo	M28N07.wav
./datasets/ravdess-emotional-speech-audio/Actor_09/03-01-01-01-01-02-09.wav	neutral	ravdess	03-01-01-01-01-02-09.wav
./datasets/cremad/AudioWAV/1012_IWL_ANG_XX.wav	anger	cremad	1012_IWL_ANG_XX.wav
./datasets/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_sad/YAF_size_sad.wav	sadness	tess	YAF_size_sad.wav
./datasets/cremad/AudioWAV/1060_MTI_SAD_XX.wav	sadness	cremad	1060_MTI_SAD_XX.wav
./datasets/cremad/AudioWAV/1083_DFA_HAP_XX.wav	happy	cremad	1083_DFA_HAP_XX.wav
./datasets/shemo-persian-speech-emotion-detection-database/male/M28A12.wav	anger	shemo	M28A12.wav
./datasets/cremad/AudioWAV/1011_MTI_HAP_XX.wav	happy	cremad	1011_MTI_HAP_XX.wav
./datasets/shemo-persian-speech-emotion-detection-database/female/F24A48.wav	anger	shemo	F24A48.wav
./datasets/savee-database/AudioData/DC/n04.wav	neutral	savee	n04.wav
./datasets/shemo-persian-speech-emotion-detection-database/female/F18N01.wav	neutral	shemo	F18N01.wav
./datasets/shemo-persian-speech-emotion-detection-database/male/M09A21.wav	anger	shemo	M09A21.wav
./datasets/shemo-persian-speech-emotion-detection-database/male/M29A19.wav	anger	shemo	M29A19.wav
./datasets/shemo-persian-speech-emotion-detection-database/male/M04N75.wav	neutral	shemo	M04N75.wav
./datasets/ravdess-emotional-speech-audio/Actor_09/03-01-03-02-01-02-09.wav	happy	ravdess	03-01-03-02-01-02-09.wav
./datasets/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/OAF_happy/OAF_page_happy.wav	happy	tess	OAF_page_happy.wav
./datasets/shemo-persian-speech-emotion-detection-database/male/M05N19.wav	neutral	shemo	M05N19.wav
./datasets/cremad/AudioWAV/1019_IEO_ANG_MD.wav	anger	cremad	1019_IEO_ANG_MD.wav
./datasets/cremad/AudioWAV/1020_IWL_SAD_XX.wav	sadness	cremad	1020_IWL_SAD_XX.wav
./datasets/cremad/AudioWAV/1017_MTI_HAP_XX.wav	happy	cremad	1017_MTI_HAP_XX.wav
./datasets/shemo-persian-speech-emotion-detection-database/male/M48S02.wav	sadness	shemo	M48S02.wav
./datasets/ravdess-emotional-speech-audio/Actor_09/03-01-03-01-02-01-09.wav	happy	ravdess	03-01-03-01-02-01-09.wav
./datasets/cremad/AudioWAV/1026_DFA_NEU_XX.wav	neutral	cremad	1026_DFA_NEU_XX.wav
./datasets/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/OAF_happy/OAF_soup_happy.wav	happy	tess	OAF_soup_happy.wav
./datasets/shemo-persian-speech-emotion-detection-database/male/M18N10.wav	neutral	shemo	M18N10.wav
./datasets/ravdess-emotional-speech-audio/Actor_04/03-01-05-01-01-02-04.wav	anger	ravdess	03-01-05-01-01-02-04.wav
./datasets/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_sad/YAF_thought_sad.wav	sadness	tess	YAF_thought_sad.wav
./datasets/ravdess-emotional-speech-audio/Actor_13/03-01-03-01-02-01-13.wav	happy	ravdess	03-01-03-01-02-01-13.wav
./datasets/cremad/AudioWAV/1026_IOM_HAP_XX.wav	happy	cremad	1026_IOM_HAP_XX.wav
./datasets/cremad/AudioWAV/1039_IEO_ANG_MD.wav	anger	cremad	1039_IEO_ANG_MD.wav
./datasets/berlin-database-of-emotional-speech-emodb/wav/16b09Fb.wav	happy	emodb	16b09Fb.wav
./datasets/cremad/AudioWAV/1043_IOM_HAP_XX.wav	happy	cremad	1043_IOM_HAP_XX.wav
./datasets/berlin-database-of-emotional-speech-emodb/wav/03b09Wa.wav	anger	emodb	03b09Wa.wav
./datasets/shemo-persian-speech-emotion-detection-database/male/M04N30.wav	neutral	shemo	M04N30.wav
./datasets/shemo-persian-speech-emotion-detection-database/male/M04N01.wav	neutral	shemo	M04N01.wav
./datasets/ravdess-emotional-speech-audio/Actor_22/03-01-03-02-02-02-22.wav	happy	ravdess	03-01-03-02-02-02-22.wav
./datasets/cremad/AudioWAV/1083_TSI_ANG_XX.wav	anger	cremad	1083_TSI_ANG_XX.wav
./datasets/ravdess-emotional-speech-audio/Actor_01/03-01-03-02-02-02-01.wav	happy	ravdess	03-01-03-02-02-02-01.wav
./datasets/cremad/AudioWAV/1050_WSI_NEU_XX.wav	neutral	cremad	1050_WSI_NEU_XX.wav
./datasets/cremad/AudioWAV/1017_IEO_SAD_LO.wav	sadness	cremad	1017_IEO_SAD_LO.wav
./datasets/cremad/AudioWAV/1084_IWL_ANG_XX.wav	anger	cremad	1084_IWL_ANG_XX.wav
./datasets/cremad/AudioWAV/1024_IEO_NEU_XX.wav	neutral	cremad	1024_IEO_NEU_XX.wav
./datasets/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/OAF_Sad/OAF_hush_sad.wav	sadness	tess	OAF_hush_sad.wav
./datasets/cremad/AudioWAV/1032_ITH_SAD_XX.wav	sadness	cremad	1032_ITH_SAD_XX.wav
./datasets/shemo-persian-speech-emotion-detection-database/male/M47A20.wav	anger	shemo	M47A20.wav
./datasets/cremad/AudioWAV/1067_ITH_HAP_XX.wav	happy	cremad	1067_ITH_HAP_XX.wav
./datasets/shemo-persian-speech-emotion-detection-database/male/M03A21.wav	anger	shemo	M03A21.wav
./datasets/savee-database/AudioData/DC/n17.wav	neutral	savee	n17.wav
./datasets/cremad/AudioWAV/1080_IEO_SAD_LO.wav	sadness	cremad	1080_IEO_SAD_LO.wav
./datasets/cremad/AudioWAV/1039_ITS_HAP_XX.wav	happy	cremad	1039_ITS_HAP_XX.wav
./datasets/cremad/AudioWAV/1062_IEO_HAP_MD.wav	happy	cremad	1062_IEO_HAP_MD.wav
./datasets/cremad/AudioWAV/1065_TIE_ANG_XX.wav	anger	cremad	1065_TIE_ANG_XX.wav
./datasets/shemo-persian-speech-emotion-detection-database/male/M34H02.wav	happy	shemo	M34H02.wav
./datasets/shemo-persian-speech-emotion-detection-database/male/M09A11.wav	anger	shemo	M09A11.wav
./datasets/ravdess-emotional-speech-audio/Actor_08/03-01-03-02-01-02-08.wav	happy	ravdess	03-01-03-02-01-02-08.wav
./datasets/cremad/AudioWAV/1030_ITS_NEU_XX.wav	neutral	cremad	1030_ITS_NEU_XX.wav
./datasets/shemo-persian-speech-emotion-detection-database/male/M53A19.wav	anger	shemo	M53A19.wav
./datasets/cremad/AudioWAV/1056_DFA_HAP_XX.wav	happy	cremad	1056_DFA_HAP_XX.wav
./datasets/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_sad/YAF_juice_sad.wav	sadness	tess	YAF_juice_sad.wav
./datasets/shemo-persian-speech-emotion-detection-database/male/M43A06.wav	anger	shemo	M43A06.wav
./datasets/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/OAF_neutral/OAF_calm_neutral.wav	neutral	tess	OAF_calm_neutral.wav
./datasets/cremad/AudioWAV/1047_DFA_NEU_XX.wav	neutral	cremad	1047_DFA_NEU_XX.wav
./datasets/cremad/AudioWAV/1027_DFA_ANG_XX.wav	anger	cremad	1027_DFA_ANG_XX.wav
./datasets/savee-database/AudioData/JK/a11.wav	anger	savee	a11.wav
./datasets/shemo-persian-speech-emotion-detection-database/female/F21A45.wav	anger	shemo	F21A45.wav
./datasets/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_happy/YAF_back_happy.wav	happy	tess	YAF_back_happy.wav
./datasets/cremad/AudioWAV/1077_TAI_SAD_XX.wav	sadness	cremad	1077_TAI_SAD_XX.wav
./datasets/shemo-persian-speech-emotion-detection-database/male/M33N01.wav	neutral	shemo	M33N01.wav
./datasets/berlin-database-of-emotional-speech-emodb/wav/10a04Wb.wav	anger	emodb	10a04Wb.wav
./datasets/ravdess-emotional-speech-audio/Actor_13/03-01-04-02-01-02-13.wav	sadness	ravdess	03-01-04-02-01-02-13.wav
./datasets/cremad/AudioWAV/1007_IEO_ANG_LO.wav	anger	cremad	1007_IEO_ANG_LO.wav
./datasets/ravdess-emotional-speech-audio/Actor_16/03-01-01-01-02-01-16.wav	neutral	ravdess	03-01-01-01-02-01-16.wav
./datasets/cremad/AudioWAV/1030_IEO_SAD_MD.wav	sadness	cremad	1030_IEO_SAD_MD.wav
./datasets/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_pool_neutral.wav	neutral	tess	YAF_pool_neutral.wav
./datasets/cremad/AudioWAV/1048_IWL_SAD_XX.wav	sadness	cremad	1048_IWL_SAD_XX.wav
./datasets/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_mode_neutral.wav	neutral	tess	YAF_mode_neutral.wav
./datasets/shemo-persian-speech-emotion-detection-database/female/F03S08.wav	sadness	shemo	F03S08.wav
./datasets/cremad/AudioWAV/1046_WSI_ANG_XX.wav	anger	cremad	1046_WSI_ANG_XX.wav
./datasets/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/OAF_angry/OAF_soup_angry.wav	anger	tess	OAF_soup_angry.wav
./datasets/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_happy/YAF_tape_happy.wav	happy	tess	YAF_tape_happy.wav
./datasets/cremad/AudioWAV/1033_TSI_NEU_XX.wav	neutral	cremad	1033_TSI_NEU_XX.wav
./datasets/cremad/AudioWAV/1016_WSI_NEU_XX.wav	neutral	cremad	1016_WSI_NEU_XX.wav
./datasets/savee-database/AudioData/JE/h01.wav	happy	savee	h01.wav
./datasets/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/OAF_angry/OAF_tire_angry.wav	anger	tess	OAF_tire_angry.wav
./datasets/shemo-persian-speech-emotion-detection-database/female/F02A03.wav	anger	shemo	F02A03.wav
./datasets/cremad/AudioWAV/1062_IEO_ANG_HI.wav	anger	cremad	1062_IEO_ANG_HI.wav
./datasets/cremad/AudioWAV/1018_IEO_ANG_HI.wav	anger	cremad	1018_IEO_ANG_HI.wav
./datasets/cremad/AudioWAV/1069_DFA_ANG_XX.wav	anger	cremad	1069_DFA_ANG_XX.wav
./datasets/toronto-emotional-speech-set-tess/TESS Toronto emotional speech set data/YAF_sad/YAF_rag_sad.wav	sadness	tess	YAF_rag_sad.wav
./datasets/cremad/AudioWAV/1047_DFA_SAD_XX.wav	sadness	cremad	1047_DFA_SAD_XX.wav
./datasets/cremad/AudioWAV/1065_TIE_HAP_XX.wav	happy	cremad	1065_TIE_HAP_XX.wav
./datasets/cremad/AudioWAV/1008_DFA_SAD_XX.wav	sadness	cremad	1008_DFA_SAD_XX.wav
./datasets/cremad/AudioWAV/1091_WSI_HAP_XX.wav	happy	cremad	1091_WSI_HAP_XX.wav
./datasets/cremad/AudioWAV/1040_TSI_ANG_XX.wav	anger	cremad	1040_TSI_ANG_XX.wav
